83734341,JUGSTRET138 KV  LD-XF1,Ohio Power Company 
93353455,WBELLAI269 KV   LD2,Ohio Power Company 
98369913,BOLINS  138 KV  T1,Ohio Power Company 
98369915,SPRNGRD1138 KV  T1,Ohio Power Company 
98369917,SPRNGRD1138 KV  T2,Ohio Power Company 
98369933,OUTERBEL138 KV  METAL,Ohio Power Company 
98369935,PATRIOTC138 KV  T1,Ohio Power Company 
98369945,WINDFALL138 KV  T-1,Ohio Power Company 
98369947,ZANESVIL138 KV  T2,Ohio Power Company 
106856773,MIFFLIN 138 KV  T3,Ohio Power Company 
106856775,REFORM  138 KV  REFORM1,Ohio Power Company 
106856777,REFORM  138 KV  REFORM2,Ohio Power Company 
106856779,WARNERSS138 KV  ALLOYS,Ohio Power Company 
112586009,LOCKHART138 KV  T1,Ohio Power Company 
123900937,DRESDEN 138 KV  LOADSS1,Ohio Power Company 
123900939,DRESDEN 138 KV  LOADSS2,Ohio Power Company 
123900941,MUSKING2138 KV  SROKEBY,Ohio Power Company 
135388697,AGAGAS1 138 KV  T1,Ohio Power Company 
135388699,AGAGAS1 138 KV  T2,Ohio Power Company 
135388707,DAWKINS 138 KV  LOAD,Ohio Power Company 
1067160676,CONESVIL26 KV   LOAD,Ohio Power Company 
1067161281,MOUNDVIL69 KV   LD,Ohio Power Company 
1067161378,OSU     138 KV  T4,Ohio Power Company 
1067161416,POLYMER 138 KV  ARMSTRNG,Ohio Power Company 
1067161739,TILTONS269 KV   LOAD,Ohio Power Company 
1067161815,WCAMPUS 138 KV  OSU7 LD,Ohio Power Company 
1067161816,WCAMPUS 138 KV  OSU8 LD,Ohio Power Company 
1067161817,WCAMPUS 138 KV  OSU9 LD,Ohio Power Company 
1067161826,WESLEY  138 KV  WESLEYLD,Ohio Power Company 
1075446302,ELEIPSIC138 KV  TR1-PRO,Ohio Power Company 
1075446303,ELEIPSIC138 KV  TR2-PRO,Ohio Power Company 
1075446304,ELEIPSIC138 KV  TR1-ELE,Ohio Power Company 
1075447409,YELLOWCR138 KV  T1,Ohio Power Company 
1075447410,YELLOWCR138 KV  T2,Ohio Power Company 
1084382729,CORWIN  138 KV  XF1,Ohio Power Company 
1084382730,CORWIN  138 KV  XF2,Ohio Power Company 
1084382851,EMERALD1138 KV  LOAD,Ohio Power Company 
1084382956,GOODHAEP OhioE138 KV  T1,Ohio Power Company 
1084383841,WAREROAD138 KV  LOADT1,Ohio Power Company 
1084383896,WILDCAT 138 KV  LOAD,Ohio Power Company 
1084383915,WMILBURG138 KV  T3,Ohio Power Company 
1084383930,WOOSTER 138 KV  TR3,Ohio Power Company 
1107281266,GAVINAEP138 KV  SS,Ohio Power Company 
1107281270,GAVINAEP69 KV   AUX,Ohio Power Company 
1123170467,CARROLLT138 KV  T3,Ohio Power Company 
1123170674,ELLIOTT 138 KV  LOAD,Ohio Power Company 
1123170694,EZANESVI69 KV   LOAD1,Ohio Power Company 
1123171031,LINDENAV69 KV   LOAD,Ohio Power Company 
1123171378,RODNEY  138 KV  BUCKEYE,Ohio Power Company 
1123171530,STERLING138 KV  T1,Ohio Power Company 
1123171531,STERLING138 KV  T2,Ohio Power Company 
1123171599,THAYER  138 KV  T2,Ohio Power Company 
1123171780,ZANESVIL69 KV   LOAD1,Ohio Power Company 
1132284306,LAWSHE  69 KV   T1,Ohio Power Company 
1132284307,PARLETSW69 KV   LOAD1,Ohio Power Company 
1132284496,CONESVIL138 KV  FGD LD1,Ohio Power Company 
1132284497,CONESVIL138 KV  FGD LD2,Ohio Power Company 
1132285137,NCOSHOCT69 KV   COSH,Ohio Power Company 
1132285189,OHIOCENT69 KV   LOAD,Ohio Power Company 
1132285386,SCOSHOCT69 KV   LOAD,Ohio Power Company 
1132285388,SCOSHOCT138 KV  T4,Ohio Power Company 
1132285414,SHELBYAEP Ohio138 KV  T2,Ohio Power Company 
1132285487,STEAMTOW138 KV  T1,Ohio Power Company 
1132285656,WCOSHOCT69 KV   COSH,Ohio Power Company 
1165470562,ADAMSAEP69 KV   T2,Ohio Power Company 
1165470563,ADAMSAEP69 KV   PEEB,Ohio Power Company 
1165470565,ADDISON 69 KV   LOAD1,Ohio Power Company 
1165471906,STEAMTOW138 KV  T2,Ohio Power Company 
1165471907,STEAMTOW138 KV  T3,Ohio Power Company 
1165472098,KENWORTH13.8 KV LOAD11,Ohio Power Company 
1165472099,BROWNHIL69 KV   ADAMS,Ohio Power Company 
1165472105,KENWORTH13.8 KV LOAD22,Ohio Power Company 
1165472137,WNEWPHIL138 KV  X4_LD,Ohio Power Company 
1183223764,AMLIN   138 KV  LD1,Ohio Power Company 
1183223807,WOLFCREE138 KV  T3,Ohio Power Company 
1207064683,CANALROA34.5 KV LOAD,Ohio Power Company 
1207064684,CANALROA69 KV   LOAD2,Ohio Power Company 
1207064685,CANALROA69 KV   LOAD1,Ohio Power Company 
1207064886,EAMSTERD69 KV   LOAD1,Ohio Power Company 
1207064931,EWOOSTER34.5 KV LOAD,Ohio Power Company 
1207064932,EWOOSTER69 KV   LOAD1,Ohio Power Company 
1207065405,MUSKING213 KV   LOAD-E,Ohio Power Company 
1207065406,MUSKING213 KV   LOAD-D,Ohio Power Company 
1207065429,NEWCOMER69 KV   LOAD1,Ohio Power Company 
1207065656,SCADIZ  69 KV   LOAD3,Ohio Power Company 
1207065657,SCADIZ  69 KV   LOAD1,Ohio Power Company 
1207065658,SCADIZ  69 KV   LOAD2,Ohio Power Company 
1207065676,SCUMBERL69 KV   LOAD1,Ohio Power Company 
1207065956,WCAMBRI269 KV   LOAD1,Ohio Power Company 
1207065964,WDOVER  69 KV   LOAD1,Ohio Power Company 
1207066021,MORELAN 69 KV   LOAD1,Ohio Power Company 
1207066026,WMILBURG69 KV   LOAD1,Ohio Power Company 
1207066041,MILLERSW69 KV   LOAD1,Ohio Power Company 
1207066048,EDOVER  69 KV   LOAD1,Ohio Power Company 
1207066049,EDOVER  69 KV   LOAD2,Ohio Power Company 
1207066050,DENNISON69 KV   LOAD1,Ohio Power Company 
1207066051,BROOMRD 69 KV   LOAD1,Ohio Power Company 
1207066053,SHREVE  69 KV   LOAD1,Ohio Power Company 
1207066054,SHREVE  69 KV   LOAD2,Ohio Power Company 
1207066055,ECAMBRID69 KV   LOAD1,Ohio Power Company 
1207066059,WNEWPHIL69 KV   LOAD1,Ohio Power Company 
1207066067,WOOSTER 69 KV   LOAD1,Ohio Power Company 
1218904493,BUCYRUSC69 KV   T2,Ohio Power Company 
1218904745,ELI&MA   69 KV   CAIRO,Ohio Power Company 
1218904814,FREMONTC69 KV   ALENDALE,Ohio Power Company 
1218904815,FREMONTC69 KV   T2,Ohio Power Company 
1218904816,FREMONTC69 KV   FREMONT2,Ohio Power Company 
1218904817,FREMONTC69 KV   CLYDE,Ohio Power Company 
1218904818,FREMONTC69 KV   FREMONT1,Ohio Power Company 
1218904878,GREENLAW69 KV   WROCKWAY,Ohio Power Company 
1218904949,HILLSBOR138 KV  SS1,Ohio Power Company 
1218904950,HILLSBOR138 KV  SS2,Ohio Power Company 
1218904970,HOWARD2 69 KV   T3,Ohio Power Company 
1218904971,HOWARD2 69 KV   WSHELBY,Ohio Power Company 
1218904972,HOWARD2 69 KV   WILLARD,Ohio Power Company 
1218905212,MILLBROO69 KV   RUHLMAN,Ohio Power Company 
1218905213,MILLBROO69 KV   OSCO,Ohio Power Company 
1218905214,MILLBROO69 KV   CORNESTN,Ohio Power Company 
1218905246,MORSE   138 KV  T3,Ohio Power Company 
1218905511,SBERWICK69 KV   CAREY,Ohio Power Company 
1218905553,SHANNON 138 KV  TR2,Ohio Power Company 
1218905573,SKENTON 69 KV   LOAD 1,Ohio Power Company 
1218905641,STIFFIN 69 KV   ETIFFIN,Ohio Power Company 
1218905831,WEFOSTOR69 KV   LUNGLEY,Ohio Power Company 
1218905832,WEFOSTOR69 KV   ARBOR,Ohio Power Company 
1218905936,SHANNON2138 KV  T1,Ohio Power Company 
1218905937,SHANNON2138 KV  SC_COAEP Ohio,Ohio Power Company 
1218905941,HIGHLND269 KV   T3,Ohio Power Company 
1218905953,EEFOSTOR69 KV   ALENDALE,Ohio Power Company 
1218905954,EEFOSTOR69 KV   UNIONCAR,Ohio Power Company 
1218905955,EEFOSTOR69 KV   LOAD1,Ohio Power Company 
1218905956,BUCYRUS 69 KV   T1,Ohio Power Company 
1218905957,FOREST3 69 KV   T3,Ohio Power Company 
1218905958,FOREST3 69 KV   SUPPERSA,Ohio Power Company 
1218905959,FOREST3 69 KV   T2,Ohio Power Company 
1218905960,UPPERSAN69 KV   T4,Ohio Power Company 
1218905961,UPPERSAN69 KV   HARPSTER,Ohio Power Company 
1218905965,RIVERVW 69 KV   T1,Ohio Power Company 
1218905966,RIVERVW 69 KV   T2,Ohio Power Company 
1218905967,DUNKIRK269 KV   T1,Ohio Power Company 
1218905968,DUNKIRK269 KV   T3,Ohio Power Company 
1218905969,KENTON2 69 KV   T1,Ohio Power Company 
1218905970,KENTON2 69 KV   T2,Ohio Power Company 
1248982793,DELANO  138 KV  HAEP OhioETOWN,Ohio Power Company 
1248982794,DELANO  138 KV  KP-7,Ohio Power Company 
1248983797,SWITZER 69 KV   CAMERON,Ohio Power Company 
1248983798,SWITZER 69 KV   POWHATAN,Ohio Power Company 
1248984091,PANDARD 138 KV  CARROLL,Ohio Power Company 
1248984092,BLUERACE138 KV  SCENTRAL,Ohio Power Company 
1248984093,ELK     138 KV  T2,Ohio Power Company 
1248984094,ELK     138 KV  T1,Ohio Power Company 
1248984095,THORNWD 138 KV  T1,Ohio Power Company 
1248984100,POLO    138 KV  POLO_LD,Ohio Power Company 
